KODJAZ,AKRCIS,KODCIS,CHODNOTA,ZKRTEXT,TEXT,ADMPLOD,ADMNEPO,MIN_TUPY,MAX_TUPY,MIN_OSTRY,MAX_OSTRY,EXPORT_DWH
CS,INTERVAL,7700,420194420194000,<194; 194>,194,1900-01-01,9999-09-09,NA,NA,194,194,NA
CS,INTERVAL,7700,420195420195000,<195; 195>,195,1900-01-01,9999-09-09,NA,NA,195,195,NA
CS,INTERVAL,7700,420196420196000,<196; 196>,196,1900-01-01,9999-09-09,NA,NA,196,196,NA
CS,INTERVAL,7700,420196420197000,<196; 197>,196 až 197 (více nebo rovno 196 a méně nebo rovno 197),1900-01-01,9999-09-09,NA,NA,196,197,NA
CS,INTERVAL,7700,420197420197000,<197; 197>,197,1900-01-01,9999-09-09,NA,NA,197,197,NA
CS,INTERVAL,7700,420198420198000,<198; 198>,198,1900-01-01,9999-09-09,NA,NA,198,198,NA
CS,INTERVAL,7700,420199420199000,<199; 199>,199,1900-01-01,9999-09-09,NA,NA,199,199,NA
CS,INTERVAL,7700,420200420200000,<200; 200>,200,1900-01-01,9999-09-09,NA,NA,200,200,NA
CS,INTERVAL,7700,420200420201000,<200; 201>,200 až 201 (více nebo rovno 200 a méně nebo rovno 201),1900-01-01,9999-09-09,NA,NA,200,201,NA
CS,INTERVAL,7700,420200420202000,<200; 202>,200 až 202 (více nebo rovno 200 a méně nebo rovno 202),1900-01-01,9999-09-09,NA,NA,200,202,NA
CS,INTERVAL,7700,420200620250000,<200; 250),200 až 250 (více nebo rovno 200 a méně než 250),1900-01-01,9999-09-09,NA,250,200,NA,A
CS,INTERVAL,7700,420200620300000,<200; 300),200 až 300 (více nebo rovno 200 a méně než 300),1900-01-01,9999-09-09,NA,300,200,NA,NA
CS,INTERVAL,7700,420200620400000,<200; 400),200 až 400 (více nebo rovno 200 a méně než 400),1900-01-01,9999-09-09,NA,400,200,NA,NA
CS,INTERVAL,7700,420200620500000,<200; 500),200 až 500 (více nebo rovno 200 a méně než 500),1900-01-01,9999-09-09,NA,500,200,NA,NA
CS,INTERVAL,7700,420200799999000,<200; N),Od 200 (více nebo rovno 200),1900-01-01,9999-09-09,NA,99999999999999999999,200,NA,NA
CS,INTERVAL,7700,420201420201000,<201; 201>,201,1900-01-01,9999-09-09,NA,NA,201,201,NA
CS,INTERVAL,7700,420202420202000,<202; 202>,202,1900-01-01,9999-09-09,NA,NA,202,202,NA
CS,INTERVAL,7700,420203420203000,<203; 203>,203,1900-01-01,9999-09-09,NA,NA,203,203,NA
CS,INTERVAL,7700,420203420204000,<203; 204>,203 až 204 (více nebo rovno 203 a méně nebo rovno 204),1900-01-01,9999-09-09,NA,NA,203,204,NA
CS,INTERVAL,7700,420204420204000,<204; 204>,204,1900-01-01,9999-09-09,NA,NA,204,204,NA
CS,INTERVAL,7700,420205420205000,<205; 205>,205,1900-01-01,9999-09-09,NA,NA,205,205,NA
CS,INTERVAL,7700,420206420206000,<206; 206>,206,1900-01-01,9999-09-09,NA,NA,206,206,NA
CS,INTERVAL,7700,420207420207000,<207; 207>,207,1900-01-01,9999-09-09,NA,NA,207,207,NA
CS,INTERVAL,7700,420208420208000,<208; 208>,208,1900-01-01,9999-09-09,NA,NA,208,208,NA
CS,INTERVAL,7700,420209420209000,<209; 209>,209,1900-01-01,9999-09-09,NA,NA,209,209,NA
CS,INTERVAL,7700,420210420210000,<210; 210>,210,1900-01-01,9999-09-09,NA,NA,210,210,NA
CS,INTERVAL,7700,420210420211000,<210; 211>,210 až 211 (více nebo rovno 210 a méně nebo rovno 211),1900-01-01,9999-09-09,NA,NA,210,211,NA
CS,INTERVAL,7700,420211420211000,<211; 211>,211,1900-01-01,9999-09-09,NA,NA,211,211,NA
CS,INTERVAL,7700,420212420212000,<212; 212>,212,1900-01-01,9999-09-09,NA,NA,212,212,NA
CS,INTERVAL,7700,420213420213000,<213; 213>,213,1900-01-01,9999-09-09,NA,NA,213,213,NA
CS,INTERVAL,7700,420213420214000,<213; 214>,213 až 214 (více nebo rovno 213 a méně nebo rovno 214),1900-01-01,9999-09-09,NA,NA,213,214,NA
CS,INTERVAL,7700,420214420214000,<214; 214>,214,1900-01-01,9999-09-09,NA,NA,214,214,NA
CS,INTERVAL,7700,420214420215000,<214; 215>,214 až 215 (více nebo rovno 214 a méně nebo rovno 215),1900-01-01,9999-09-09,NA,NA,214,215,NA
CS,INTERVAL,7700,420215420215000,<215; 215>,215,1900-01-01,9999-09-09,NA,NA,215,215,NA
CS,INTERVAL,7700,420216420216000,<216; 216>,216,1900-01-01,9999-09-09,NA,NA,216,216,NA
CS,INTERVAL,7700,420216420217000,<216; 217>,216 až 217 (více nebo rovno 216 a méně nebo rovno 217),1900-01-01,9999-09-09,NA,NA,216,217,NA
CS,INTERVAL,7700,420216420218000,<216; 218>,216 až 218 (více nebo rovno 216 a méně nebo rovno 218),1900-01-01,9999-09-09,NA,NA,216,218,NA
CS,INTERVAL,7700,420217420217000,<217; 217>,217,1900-01-01,9999-09-09,NA,NA,217,217,NA
CS,INTERVAL,7700,420218420218000,<218; 218>,218,1900-01-01,9999-09-09,NA,NA,218,218,NA
CS,INTERVAL,7700,420218420219000,<218; 219>,218 až 219 (více nebo rovno 218 a méně nebo rovno 219),1900-01-01,9999-09-09,NA,NA,218,219,NA
CS,INTERVAL,7700,420219420219000,<219; 219>,219,1900-01-01,9999-09-09,NA,NA,219,219,NA
CS,INTERVAL,7700,420219420220000,<219; 220>,219 až 220 (více nebo rovno 219 a méně nebo rovno 220),1900-01-01,9999-09-09,NA,NA,219,220,NA
CS,INTERVAL,7700,420220420220000,<220; 220>,220,1900-01-01,9999-09-09,NA,NA,220,220,NA
CS,INTERVAL,7700,420221420221000,<221; 221>,221,1900-01-01,9999-09-09,NA,NA,221,221,NA
CS,INTERVAL,7700,420222420222000,<222; 222>,222,1900-01-01,9999-09-09,NA,NA,222,222,NA
CS,INTERVAL,7700,420222420223000,<222; 223>,222 až 223 (více nebo rovno 222 a méně nebo rovno 223),1900-01-01,9999-09-09,NA,NA,222,223,NA
CS,INTERVAL,7700,420223420223000,<223; 223>,223,1900-01-01,9999-09-09,NA,NA,223,223,NA
CS,INTERVAL,7700,420224420224000,<224; 224>,224,1900-01-01,9999-09-09,NA,NA,224,224,NA
CS,INTERVAL,7700,420224420225000,<224; 225>,224 až 225 (více nebo rovno 224 a méně nebo rovno 225),1900-01-01,9999-09-09,NA,NA,224,225,NA
CS,INTERVAL,7700,420225420225000,<225; 225>,225,1900-01-01,9999-09-09,NA,NA,225,225,NA
CS,INTERVAL,7700,420225420226000,<225; 226>,225 až 226 (více nebo rovno 225 a méně nebo rovno 226),1900-01-01,9999-09-09,NA,NA,225,226,NA
CS,INTERVAL,7700,420226420226000,<226; 226>,226,1900-01-01,9999-09-09,NA,NA,226,226,NA
CS,INTERVAL,7700,420227420227000,<227; 227>,227,1900-01-01,9999-09-09,NA,NA,227,227,NA
CS,INTERVAL,7700,420227420228000,<227; 228>,227 až 228 (více nebo rovno 227 a méně nebo rovno 228),1900-01-01,9999-09-09,NA,NA,227,228,NA
CS,INTERVAL,7700,420227420229000,<227; 229>,227 až 229 (více nebo rovno 227 a méně nebo rovno 229),1900-01-01,9999-09-09,NA,NA,227,229,NA
CS,INTERVAL,7700,420228420228000,<228; 228>,228,1900-01-01,9999-09-09,NA,NA,228,228,NA
CS,INTERVAL,7700,420229420229000,<229; 229>,229,1900-01-01,9999-09-09,NA,NA,229,229,NA
CS,INTERVAL,7700,420230420230000,<230; 230>,230,1900-01-01,9999-09-09,NA,NA,230,230,NA
CS,INTERVAL,7700,420231420231000,<231; 231>,231,1900-01-01,9999-09-09,NA,NA,231,231,NA
CS,INTERVAL,7700,420232420232000,<232; 232>,232,1900-01-01,9999-09-09,NA,NA,232,232,NA
CS,INTERVAL,7700,420233420233000,<233; 233>,233,1900-01-01,9999-09-09,NA,NA,233,233,NA
CS,INTERVAL,7700,420234420234000,<234; 234>,234,1900-01-01,9999-09-09,NA,NA,234,234,NA
CS,INTERVAL,7700,420234420235000,<234; 235>,234 až 235 (více nebo rovno 234 a méně nebo rovno 235),1900-01-01,9999-09-09,NA,NA,234,235,NA
CS,INTERVAL,7700,420235420235000,<235; 235>,235,1900-01-01,9999-09-09,NA,NA,235,235,NA
CS,INTERVAL,7700,420236420236000,<236; 236>,236,1900-01-01,9999-09-09,NA,NA,236,236,NA
CS,INTERVAL,7700,420237420237000,<237; 237>,237,1900-01-01,9999-09-09,NA,NA,237,237,NA
CS,INTERVAL,7700,420237420239000,<237; 239>,237 až 239 (více nebo rovno 237 a méně nebo rovno 239),1900-01-01,9999-09-09,NA,NA,237,239,NA
CS,INTERVAL,7700,420238420238000,<238; 238>,238,1900-01-01,9999-09-09,NA,NA,238,238,NA
CS,INTERVAL,7700,420238420240000,<238; 240>,238 až 240 (více nebo rovno 238 a méně nebo rovno 240),1900-01-01,9999-09-09,NA,NA,238,240,NA
CS,INTERVAL,7700,420239420239000,<239; 239>,239,1900-01-01,9999-09-09,NA,NA,239,239,NA
CS,INTERVAL,7700,420240420240000,<240; 240>,240,1900-01-01,9999-09-09,NA,NA,240,240,NA
CS,INTERVAL,7700,420241420241000,<241; 241>,241,1900-01-01,9999-09-09,NA,NA,241,241,NA
CS,INTERVAL,7700,420242420242000,<242; 242>,242,1900-01-01,9999-09-09,NA,NA,242,242,NA
CS,INTERVAL,7700,420242420243000,<242; 243>,242 až 243 (více nebo rovno 242 a méně nebo rovno 243),1900-01-01,9999-09-09,NA,NA,242,243,NA
CS,INTERVAL,7700,420243420243000,<243; 243>,243,1900-01-01,9999-09-09,NA,NA,243,243,NA
CS,INTERVAL,7700,420243420245000,<243; 245>,243 až 245 (více nebo rovno 243 a méně nebo rovno 245),1900-01-01,9999-09-09,NA,NA,243,245,NA
CS,INTERVAL,7700,420244420244000,<244; 244>,244,1900-01-01,9999-09-09,NA,NA,244,244,NA
CS,INTERVAL,7700,420245420245000,<245; 245>,245,1900-01-01,9999-09-09,NA,NA,245,245,NA
CS,INTERVAL,7700,420245420246000,<245; 246>,245 až 246 (více nebo rovno 245 a méně nebo rovno 246),1900-01-01,9999-09-09,NA,NA,245,246,NA
CS,INTERVAL,7700,420246420246000,<246; 246>,246,1900-01-01,9999-09-09,NA,NA,246,246,NA
CS,INTERVAL,7700,420247420247000,<247; 247>,247,1900-01-01,9999-09-09,NA,NA,247,247,NA
CS,INTERVAL,7700,420247420248000,<247; 248>,247 až 248 (více nebo rovno 247 a méně nebo rovno 248),1900-01-01,9999-09-09,NA,NA,247,248,NA
CS,INTERVAL,7700,420248420248000,<248; 248>,248,1900-01-01,9999-09-09,NA,NA,248,248,NA
CS,INTERVAL,7700,420249420249000,<249; 249>,249,1900-01-01,9999-09-09,NA,NA,249,249,NA
CS,INTERVAL,7700,420249420250000,<249; 250>,249 až 250 (více nebo rovno 249 a méně nebo rovno 250),1900-01-01,9999-09-09,NA,NA,249,250,NA
CS,INTERVAL,7700,420250420250000,<250; 250>,250,1900-01-01,9999-09-09,NA,NA,250,250,NA
CS,INTERVAL,7700,420250620500000,<250; 500),250 až 500 (více nebo rovno 250 a méně než 500),1900-01-01,9999-09-09,NA,500,250,NA,A
CS,INTERVAL,7700,420250799999000,<250; N),Od 250 (více nebo rovno 250),1900-01-01,9999-09-09,NA,99999999999999999999,250,NA,A
CS,INTERVAL,7700,420251420251000,<251; 251>,251,1900-01-01,9999-09-09,NA,NA,251,251,NA
CS,INTERVAL,7700,420251420252000,<251; 252>,251 až 252 (více nebo rovno 251 a méně nebo rovno 252),1900-01-01,9999-09-09,NA,NA,251,252,NA
CS,INTERVAL,7700,420252420252000,<252; 252>,252,1900-01-01,9999-09-09,NA,NA,252,252,NA
CS,INTERVAL,7700,420253420253000,<253; 253>,253,1900-01-01,9999-09-09,NA,NA,253,253,NA
CS,INTERVAL,7700,420253420254000,<253; 254>,253 až 254 (více nebo rovno 253 a méně nebo rovno 254),1900-01-01,9999-09-09,NA,NA,253,254,NA
CS,INTERVAL,7700,420254420254000,<254; 254>,254,1900-01-01,9999-09-09,NA,NA,254,254,NA
CS,INTERVAL,7700,420255420255000,<255; 255>,255,1900-01-01,9999-09-09,NA,NA,255,255,NA
CS,INTERVAL,7700,420256420256000,<256; 256>,256,1900-01-01,9999-09-09,NA,NA,256,256,NA
CS,INTERVAL,7700,420257420257000,<257; 257>,257,1900-01-01,9999-09-09,NA,NA,257,257,NA
CS,INTERVAL,7700,420258420258000,<258; 258>,258,1900-01-01,9999-09-09,NA,NA,258,258,NA
CS,INTERVAL,7700,420259420259000,<259; 259>,259,1900-01-01,9999-09-09,NA,NA,259,259,NA
CS,INTERVAL,7700,420259420260000,<259; 260>,259 až 260 (více nebo rovno 259 a méně nebo rovno 260),1900-01-01,9999-09-09,NA,NA,259,260,NA
CS,INTERVAL,7700,420260420260000,<260; 260>,260,1900-01-01,9999-09-09,NA,NA,260,260,NA
CS,INTERVAL,7700,420261420261000,<261; 261>,261,1900-01-01,9999-09-09,NA,NA,261,261,NA
CS,INTERVAL,7700,420262420262000,<262; 262>,262,1900-01-01,9999-09-09,NA,NA,262,262,NA
CS,INTERVAL,7700,420263420263000,<263; 263>,263,1900-01-01,9999-09-09,NA,NA,263,263,NA
CS,INTERVAL,7700,420264420264000,<264; 264>,264,1900-01-01,9999-09-09,NA,NA,264,264,NA
CS,INTERVAL,7700,420265420265000,<265; 265>,265,1900-01-01,9999-09-09,NA,NA,265,265,NA
CS,INTERVAL,7700,420266420266000,<266; 266>,266,1900-01-01,9999-09-09,NA,NA,266,266,NA
CS,INTERVAL,7700,420267420267000,<267; 267>,267,1900-01-01,9999-09-09,NA,NA,267,267,NA
CS,INTERVAL,7700,420268420268000,<268; 268>,268,1900-01-01,9999-09-09,NA,NA,268,268,NA
CS,INTERVAL,7700,420269420269000,<269; 269>,269,1900-01-01,9999-09-09,NA,NA,269,269,NA
CS,INTERVAL,7700,420270420270000,<270; 270>,270,1900-01-01,9999-09-09,NA,NA,270,270,NA
CS,INTERVAL,7700,420271420271000,<271; 271>,271,1900-01-01,9999-09-09,NA,NA,271,271,NA
CS,INTERVAL,7700,420272420272000,<272; 272>,272,1900-01-01,9999-09-09,NA,NA,272,272,NA
CS,INTERVAL,7700,420273420273000,<273; 273>,273,1900-01-01,9999-09-09,NA,NA,273,273,NA
CS,INTERVAL,7700,420274420274000,<274; 274>,274,1900-01-01,9999-09-09,NA,NA,274,274,NA
CS,INTERVAL,7700,420275420275000,<275; 275>,275,1900-01-01,9999-09-09,NA,NA,275,275,NA
CS,INTERVAL,7700,420276420276000,<276; 276>,276,1900-01-01,9999-09-09,NA,NA,276,276,NA
CS,INTERVAL,7700,420277420277000,<277; 277>,277,1900-01-01,9999-09-09,NA,NA,277,277,NA
CS,INTERVAL,7700,420278420278000,<278; 278>,278,1900-01-01,9999-09-09,NA,NA,278,278,NA
CS,INTERVAL,7700,420279420279000,<279; 279>,279,1900-01-01,9999-09-09,NA,NA,279,279,NA
CS,INTERVAL,7700,420280420280000,<280; 280>,280,1900-01-01,9999-09-09,NA,NA,280,280,NA
CS,INTERVAL,7700,420281420281000,<281; 281>,281,1900-01-01,9999-09-09,NA,NA,281,281,NA
CS,INTERVAL,7700,420282420282000,<282; 282>,282,1900-01-01,9999-09-09,NA,NA,282,282,NA
CS,INTERVAL,7700,420283420283000,<283; 283>,283,1900-01-01,9999-09-09,NA,NA,283,283,NA
CS,INTERVAL,7700,420284420284000,<284; 284>,284,1900-01-01,9999-09-09,NA,NA,284,284,NA
CS,INTERVAL,7700,420285420285000,<285; 285>,285,1900-01-01,9999-09-09,NA,NA,285,285,NA
CS,INTERVAL,7700,420286420286000,<286; 286>,286,1900-01-01,9999-09-09,NA,NA,286,286,NA
CS,INTERVAL,7700,420287420287000,<287; 287>,287,1900-01-01,9999-09-09,NA,NA,287,287,NA
CS,INTERVAL,7700,420288420288000,<288; 288>,288,1900-01-01,9999-09-09,NA,NA,288,288,NA
CS,INTERVAL,7700,420289420289000,<289; 289>,289,1900-01-01,9999-09-09,NA,NA,289,289,NA
CS,INTERVAL,7700,420290420290000,<290; 290>,290,1900-01-01,9999-09-09,NA,NA,290,290,NA
CS,INTERVAL,7700,420291420291000,<291; 291>,291,1900-01-01,9999-09-09,NA,NA,291,291,NA
CS,INTERVAL,7700,420292420292000,<292; 292>,292,1900-01-01,9999-09-09,NA,NA,292,292,NA
CS,INTERVAL,7700,420293420293000,<293; 293>,293,1900-01-01,9999-09-09,NA,NA,293,293,NA
CS,INTERVAL,7700,420294420294000,<294; 294>,294,1900-01-01,9999-09-09,NA,NA,294,294,NA
CS,INTERVAL,7700,420295420295000,<295; 295>,295,1900-01-01,9999-09-09,NA,NA,295,295,NA
CS,INTERVAL,7700,420296420296000,<296; 296>,296,1900-01-01,9999-09-09,NA,NA,296,296,NA
CS,INTERVAL,7700,420297420297000,<297; 297>,297,1900-01-01,9999-09-09,NA,NA,297,297,NA
CS,INTERVAL,7700,420298420298000,<298; 298>,298,1900-01-01,9999-09-09,NA,NA,298,298,NA
CS,INTERVAL,7700,420299420299000,<299; 299>,299,1900-01-01,9999-09-09,NA,NA,299,299,NA
CS,INTERVAL,7700,420300420300000,<300; 300>,300,1900-01-01,9999-09-09,NA,NA,300,300,NA
CS,INTERVAL,7700,420300620400000,<300; 400),300 až 400 (více nebo rovno 300 a méně než 400),1900-01-01,9999-09-09,NA,400,300,NA,NA
CS,INTERVAL,7700,420300620500000,<300; 500),300 až 500 (více nebo rovno 300 a méně než 500),1900-01-01,9999-09-09,NA,500,300,NA,NA
CS,INTERVAL,7700,420300799999000,<300; N),Od 300 (více nebo rovno 300),1900-01-01,9999-09-09,NA,99999999999999999999,300,NA,NA
CS,INTERVAL,7700,420301420301000,<301; 301>,301,1900-01-01,9999-09-09,NA,NA,301,301,NA
CS,INTERVAL,7700,420301420500000,<301; 500>,301 až 500 (více nebo rovno 301 a méně nebo rovno 500),1900-01-01,9999-09-09,NA,NA,301,500,NA
CS,INTERVAL,7700,420302420302000,<302; 302>,302,1900-01-01,9999-09-09,NA,NA,302,302,NA
CS,INTERVAL,7700,420303420303000,<303; 303>,303,1900-01-01,9999-09-09,NA,NA,303,303,NA
CS,INTERVAL,7700,420304420304000,<304; 304>,304,1900-01-01,9999-09-09,NA,NA,304,304,NA
CS,INTERVAL,7700,420305420305000,<305; 305>,305,1900-01-01,9999-09-09,NA,NA,305,305,NA
CS,INTERVAL,7700,420306420306000,<306; 306>,306,1900-01-01,9999-09-09,NA,NA,306,306,NA
CS,INTERVAL,7700,420307420307000,<307; 307>,307,1900-01-01,9999-09-09,NA,NA,307,307,NA
CS,INTERVAL,7700,420308420308000,<308; 308>,308,1900-01-01,9999-09-09,NA,NA,308,308,NA
CS,INTERVAL,7700,420309420309000,<309; 309>,309,1900-01-01,9999-09-09,NA,NA,309,309,NA
CS,INTERVAL,7700,420310420310000,<310; 310>,310,1900-01-01,9999-09-09,NA,NA,310,310,NA
CS,INTERVAL,7700,420311420311000,<311; 311>,311,1900-01-01,9999-09-09,NA,NA,311,311,NA
CS,INTERVAL,7700,420312420312000,<312; 312>,312,1900-01-01,9999-09-09,NA,NA,312,312,NA
CS,INTERVAL,7700,420313420313000,<313; 313>,313,1900-01-01,9999-09-09,NA,NA,313,313,NA
CS,INTERVAL,7700,420314420314000,<314; 314>,314,1900-01-01,9999-09-09,NA,NA,314,314,NA
CS,INTERVAL,7700,420315420315000,<315; 315>,315,1900-01-01,9999-09-09,NA,NA,315,315,NA
CS,INTERVAL,7700,420316420316000,<316; 316>,316,1900-01-01,9999-09-09,NA,NA,316,316,NA
CS,INTERVAL,7700,420317420317000,<317; 317>,317,1900-01-01,9999-09-09,NA,NA,317,317,NA
CS,INTERVAL,7700,420318420318000,<318; 318>,318,1900-01-01,9999-09-09,NA,NA,318,318,NA
CS,INTERVAL,7700,420319420319000,<319; 319>,319,1900-01-01,9999-09-09,NA,NA,319,319,NA
CS,INTERVAL,7700,420320420320000,<320; 320>,320,1900-01-01,9999-09-09,NA,NA,320,320,NA
CS,INTERVAL,7700,420321420321000,<321; 321>,321,1900-01-01,9999-09-09,NA,NA,321,321,NA
CS,INTERVAL,7700,420322420322000,<322; 322>,322,1900-01-01,9999-09-09,NA,NA,322,322,NA
CS,INTERVAL,7700,420323420323000,<323; 323>,323,1900-01-01,9999-09-09,NA,NA,323,323,NA
CS,INTERVAL,7700,420324420324000,<324; 324>,324,1900-01-01,9999-09-09,NA,NA,324,324,NA
CS,INTERVAL,7700,420325420325000,<325; 325>,325,1900-01-01,9999-09-09,NA,NA,325,325,NA
CS,INTERVAL,7700,420326420326000,<326; 326>,326,1900-01-01,9999-09-09,NA,NA,326,326,NA
CS,INTERVAL,7700,420327420327000,<327; 327>,327,1900-01-01,9999-09-09,NA,NA,327,327,NA
CS,INTERVAL,7700,420328420328000,<328; 328>,328,1900-01-01,9999-09-09,NA,NA,328,328,NA
CS,INTERVAL,7700,420329420329000,<329; 329>,329,1900-01-01,9999-09-09,NA,NA,329,329,NA
CS,INTERVAL,7700,420330420330000,<330; 330>,330,1900-01-01,9999-09-09,NA,NA,330,330,NA
CS,INTERVAL,7700,420331420331000,<331; 331>,331,1900-01-01,9999-09-09,NA,NA,331,331,NA
CS,INTERVAL,7700,420332420332000,<332; 332>,332,1900-01-01,9999-09-09,NA,NA,332,332,NA
